0.000000	0.999990	0.000010
0.020000	1.020230	0.000030
0.040000	1.041820	0.000040
0.060000	1.063450	0.000050
0.080000	1.086310	0.000050
0.100000	1.110900	0.000060
0.120000	1.135690	0.000070
0.140000	1.161540	0.000060
0.160000	1.188760	0.000080
0.180000	1.218620	0.000080
0.200000	1.251460	0.000120
0.220000	1.283440	0.000100
0.240000	1.314030	0.000130
0.260000	1.350700	0.000100
0.280000	1.388070	0.000110
0.300000	1.428500	0.000140
0.320000	1.464930	0.000110
0.340000	1.510080	0.000160
0.360000	1.557770	0.000190
0.380000	1.617840	0.000160
0.400000	1.665350	0.000190
0.420000	1.728630	0.000190
0.440000	1.779600	0.000220
0.460000	1.838040	0.000240
0.480000	1.918940	0.000220
0.500000	1.988290	0.000250
0.520000	2.070740	0.000280
0.540000	2.158000	0.000280
0.560000	2.249110	0.000350
0.580000	2.327880	0.000240
0.600000	2.465070	0.000370
0.620000	2.610710	0.000390
0.640000	2.730240	0.000420
0.660000	2.899780	0.000460
0.680000	3.067860	0.000560
0.700000	3.199260	0.000500
0.720000	3.520940	0.000680
0.740000	3.806490	0.000850
0.760000	4.146860	0.001140
0.780000	4.485900	0.001320
0.800000	4.909440	0.000900
0.820000	5.154930	0.001430
0.840000	6.106030	0.001450
0.860000	6.531310	0.001450
0.880000	7.821150	0.003450
0.900000	8.140680	0.001980
0.920000	9.934580	0.002380
0.940000	13.174870	0.003150
0.960000	16.580170	0.007010
0.980000	26.997311	0.013190
1.000000	20.742729	0.025310
1.020000	50.130550	0.019130
1.040000	10.832810	0.108890
1.060000	19.539000	0.086920
1.080000	8.268620	0.152360
1.100000	7.925370	0.176350
1.120000	7.273510	0.201850
1.140000	6.498240	0.240160
1.160000	4.043710	0.276870
1.180000	3.913620	0.294280
1.200000	3.861510	0.312990
1.220000	3.545390	0.336890
1.240000	3.172810	0.355950
1.260000	2.758640	0.379400
1.280000	2.401750	0.405710
1.300000	2.215730	0.425670
1.320000	2.146260	0.438860
1.340000	2.111870	0.455610
1.360000	1.895640	0.478300
1.380000	1.545920	0.499000
1.400000	1.665890	0.505330
1.420000	1.505400	0.524680
1.440000	1.340660	0.542320
1.460000	1.264580	0.558220
1.480000	1.247510	0.567010
1.500000	1.134740	0.582740
1.520000	1.012650	0.596590
1.540000	0.992270	0.610370
1.560000	0.918690	0.621650
1.580000	0.861790	0.632010
1.600000	0.804700	0.643160
1.620000	0.858260	0.648340
1.640000	0.750950	0.660390
1.660000	0.709450	0.673310
1.680000	0.655920	0.683960
1.700000	0.667420	0.691780
1.720000	0.614520	0.700060
1.740000	0.593310	0.709730
1.760000	0.543190	0.719030
1.780000	0.540000	0.725420
1.800000	0.537220	0.730780
1.820000	0.484840	0.741340
1.840000	0.471780	0.747880
1.860000	0.457570	0.753110
1.880000	0.448460	0.761040
1.900000	0.415610	0.768890
1.920000	0.402240	0.772880
1.940000	0.388930	0.778990
1.960000	0.366130	0.786090
